Artifact,Row_Key,Field,Historical_1206_Value,Corrected_1218_Value,Change_Status,Historical_Source_SHA256,Corrected_Source_SHA256,Interpretation_Boundary
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=RECONCILED|Threshold_Years=75|Category=YES,Unknown_Count,38,38,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=RECONCILED|Threshold_Years=75|Category=YES,Percent_Total,78.524046,78.489327,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=RECONCILED|Threshold_Years=75|Category=YES,Percent_Evaluable,81.078767,81.016949,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=RECONCILED|Threshold_Years=80|Category=YES,Age_Scale,RECONCILED,RECONCILED,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=RECONCILED|Threshold_Years=80|Category=YES,Threshold_Years,80,80,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=RECONCILED|Threshold_Years=80|Category=YES,Category,YES,YES,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=RECONCILED|Threshold_Years=80|Category=YES,Count,891,900,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=RECONCILED|Threshold_Years=80|Category=YES,Total_Denominator,1206,1218,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=RECONCILED|Threshold_Years=80|Category=YES,Evaluable_Denominator,1168,1180,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=RECONCILED|Threshold_Years=80|Category=YES,Unknown_Count,38,38,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=RECONCILED|Threshold_Years=80|Category=YES,Percent_Total,73.880597,73.891626,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=RECONCILED|Threshold_Years=80|Category=YES,Percent_Evaluable,76.284247,76.271186,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=RECONCILED|Threshold_Years=85|Category=YES,Age_Scale,RECONCILED,RECONCILED,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=RECONCILED|Threshold_Years=85|Category=YES,Threshold_Years,85,85,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=RECONCILED|Threshold_Years=85|Category=YES,Category,YES,YES,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=RECONCILED|Threshold_Years=85|Category=YES,Count,825,834,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=RECONCILED|Threshold_Years=85|Category=YES,Total_Denominator,1206,1218,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=RECONCILED|Threshold_Years=85|Category=YES,Evaluable_Denominator,1168,1180,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=RECONCILED|Threshold_Years=85|Category=YES,Unknown_Count,38,38,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=RECONCILED|Threshold_Years=85|Category=YES,Percent_Total,68.40796,68.472906,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=RECONCILED|Threshold_Years=85|Category=YES,Percent_Evaluable,70.633562,70.677966,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=65|Category=YES,Age_Scale,STRUCTURED,STRUCTURED,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=65|Category=YES,Threshold_Years,65,65,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=65|Category=YES,Category,YES,YES,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=65|Category=YES,Count,1085,1097,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=65|Category=YES,Total_Denominator,1206,1218,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=65|Category=YES,Evaluable_Denominator,1164,1176,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=65|Category=YES,Unknown_Count,42,42,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=65|Category=YES,Percent_Total,89.966833,90.065681,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=65|Category=YES,Percent_Evaluable,93.213058,93.282313,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=75|Category=YES,Age_Scale,STRUCTURED,STRUCTURED,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=75|Category=YES,Threshold_Years,75,75,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=75|Category=YES,Category,YES,YES,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=75|Category=YES,Count,959,969,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=75|Category=YES,Total_Denominator,1206,1218,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=75|Category=YES,Evaluable_Denominator,1164,1176,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=75|Category=YES,Unknown_Count,42,42,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=75|Category=YES,Percent_Total,79.519071,79.55665,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=75|Category=YES,Percent_Evaluable,82.388316,82.397959,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=80|Category=YES,Age_Scale,STRUCTURED,STRUCTURED,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=80|Category=YES,Threshold_Years,80,80,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=80|Category=YES,Category,YES,YES,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=80|Category=YES,Count,904,914,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=80|Category=YES,Total_Denominator,1206,1218,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=80|Category=YES,Evaluable_Denominator,1164,1176,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=80|Category=YES,Unknown_Count,42,42,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=80|Category=YES,Percent_Total,74.958541,75.041051,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=80|Category=YES,Percent_Evaluable,77.66323,77.721088,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=85|Category=YES,Age_Scale,STRUCTURED,STRUCTURED,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=85|Category=YES,Threshold_Years,85,85,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=85|Category=YES,Category,YES,YES,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=85|Category=YES,Count,836,846,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=85|Category=YES,Total_Denominator,1206,1218,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=85|Category=YES,Evaluable_Denominator,1164,1176,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=85|Category=YES,Unknown_Count,42,42,UNCHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=85|Category=YES,Percent_Total,69.320066,69.458128,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F01_AGE_ELIGIBILITY_LADDER_DATA.csv,Age_Scale=STRUCTURED|Threshold_Years=85|Category=YES,Percent_Evaluable,71.821306,71.938776,CHANGED,17258fbf0af410dcf3aad92683fed336e81e38bd8e1e92a2a1ea2f5ef0e2753a,c70d52b16e85aa4b0d4198e94181b3e92223a3fcfa94ba312d9cfb64e0400cc1,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
F02_AGE_FIELD_CONFLICT_DATA.csv,Age_Scale=AGE_FIELD_CONFLICT|Threshold_Years=|Category=FALSE,Age_Scale,AGE_FIELD_CONFLICT,AGE_FIELD_CONFLICT,UNCHANGED,1e5c09a33f4ddc4c9a10520cb3b0a26a340d53ff2c3074b8f2822d967db7705e,a98e69dc02953761922cd01fe3de4918632b525aaecc78ff00880cc9f2543beb,ELIGIBILITY_NOT_ACTUAL_OLDER_ADULT_ENROLLMENT_STRUCTURED_RECONCILED_SEPARATE
